subject_session	dataset	path	fieldmaps	connectome: fMRIPrep	connectome: C-PAC: fmriprep-options
sub-A00052182_ses-FLU2_task-rest_acq-CAP	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00052182/ses-FLU2	None	sub-A00052182_ses-FLU2_task-rest_acq-CAP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00052182_ses-FLU2_task-rest_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00052182/ses-FLU2	None	sub-A00052182_ses-FLU2_task-rest_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00052182_ses-TRT_task-CHECKERBOARD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00052182/ses-TRT	None	sub-A00052182_ses-TRT_task-CHECKERBOARD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00052182_ses-TRT_task-rest_acq-CAP	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00052182/ses-TRT	None	sub-A00052182_ses-TRT_task-rest_acq-CAP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00052182_ses-TRT_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00052182/ses-TRT	None	sub-A00052182_ses-TRT_task-CHECKERBOARD_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00052182_ses-TRT_task-rest_acq-645VARIANTNumVolumes	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00052182/ses-TRT	None	sub-A00052182_ses-TRT_task-rest_acq-645VARIANTNumVolumes_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00052182_ses-TRT_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00052182/ses-TRT	None	sub-A00052182_ses-TRT_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00052182_ses-TRT_task-BREATHHOLD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00052182/ses-TRT	None	sub-A00052182_ses-TRT_task-BREATHHOLD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00052182_ses-FLU1_task-rest_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00052182/ses-FLU1	None	sub-A00052182_ses-FLU1_task-rest_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00052182_ses-FLU1_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00052182/ses-FLU1	None	sub-A00052182_ses-FLU1_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00033963_ses-BAS1_acq-VARIANTParallelReductionFactorInPlanePartialFourierPhaseEncodingDirection	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00033963/ses-BAS1	None		
sub-A00033963_ses-BAS1_acq-VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00033963/ses-BAS1	None		
sub-A00033963_ses-BAS1_task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00033963/ses-BAS1	None	sub-A00033963_ses-BAS1_task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00033963_ses-BAS1_task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00033963/ses-BAS1	None	sub-A00033963_ses-BAS1_task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00033963_ses-BAS1_task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00033963/ses-BAS1	None	sub-A00033963_ses-BAS1_task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00033963_ses-BAS1_task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00033963/ses-BAS1	None	sub-A00033963_ses-BAS1_task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00033963_ses-BAS1_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00033963/ses-BAS1	None		
sub-A00033963_ses-BAS1_task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00033963/ses-BAS1	None	sub-A00033963_ses-BAS1_task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055832_ses-FLU1_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055832/ses-FLU1	None	sub-A00055832_ses-FLU1_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055832_ses-FLU1_task-BREATHHOLD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055832/ses-FLU1	None	sub-A00055832_ses-FLU1_task-BREATHHOLD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055832_ses-FLU1_task-CHECKERBOARD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055832/ses-FLU1	None	sub-A00055832_ses-FLU1_task-CHECKERBOARD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055832_ses-FLU1_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055832/ses-FLU1	None	sub-A00055832_ses-FLU1_task-CHECKERBOARD_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055832_ses-FLU1_task-rest_acq-CAP	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055832/ses-FLU1	None	sub-A00055832_ses-FLU1_task-rest_acq-CAP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055832_ses-FLU1_task-rest_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055832/ses-FLU1	None	sub-A00055832_ses-FLU1_task-rest_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055832_ses-BAS1_acq-VARIANTParallelReductionFactorInPlanePartialFourierPhaseEncodingDirection	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055832/ses-BAS1	None		
sub-A00055832_ses-BAS1_task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055832/ses-BAS1	None	sub-A00055832_ses-BAS1_task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055832_ses-BAS1_task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055832/ses-BAS1	None	sub-A00055832_ses-BAS1_task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-FLU2_task-CHECKERBOARD_acq-645VARIANTObliquity	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-FLU2	None	sub-A00065250_ses-FLU2_task-CHECKERBOARD_acq-645VARIANTObliquity_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-FLU2_task-rest_acq-1400VARIANTObliquity	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-FLU2	None	sub-A00065250_ses-FLU2_task-rest_acq-1400VARIANTObliquity_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-FLU2_task-CHECKERBOARD_acq-1400VARIANTObliquity	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-FLU2	None	sub-A00065250_ses-FLU2_task-CHECKERBOARD_acq-1400VARIANTObliquity_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-FLU2_task-BREATHHOLD_acq-1400VARIANTObliquity	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-FLU2	None	sub-A00065250_ses-FLU2_task-BREATHHOLD_acq-1400VARIANTObliquity_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-FLU2_task-rest_acq-645VARIANTObliquity	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-FLU2	None	sub-A00065250_ses-FLU2_task-rest_acq-645VARIANTObliquity_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-FLU2_task-rest_acq-CAPVARIANTObliquity	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-FLU2	None	sub-A00065250_ses-FLU2_task-rest_acq-CAPVARIANTObliquity_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-TRT_task-rest_acq-CAP	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-TRT	None	sub-A00065250_ses-TRT_task-rest_acq-CAP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-TRT_task-CHECKERBOARD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-TRT	None	sub-A00065250_ses-TRT_task-CHECKERBOARD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-TRT_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-TRT	None	sub-A00065250_ses-TRT_task-CHECKERBOARD_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-TRT_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-TRT	None	sub-A00065250_ses-TRT_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-TRT_task-BREATHHOLD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-TRT	None	sub-A00065250_ses-TRT_task-BREATHHOLD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-TRT_task-rest_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-TRT	None	sub-A00065250_ses-TRT_task-rest_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-FLU1_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-FLU1	None	sub-A00065250_ses-FLU1_task-CHECKERBOARD_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-FLU1_task-rest_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-FLU1	None	sub-A00065250_ses-FLU1_task-rest_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-FLU1_task-BREATHHOLD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-FLU1	None	sub-A00065250_ses-FLU1_task-BREATHHOLD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-FLU1_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-FLU1	None	sub-A00065250_ses-FLU1_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-FLU1_task-CHECKERBOARD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-FLU1	None	sub-A00065250_ses-FLU1_task-CHECKERBOARD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-FLU1_task-rest_acq-CAP	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-FLU1	None	sub-A00065250_ses-FLU1_task-rest_acq-CAP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-BAS1_acq-VARIANTObliquity	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-BAS1	None		
sub-A00065250_ses-BAS1_task-rest_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-BAS1	None	sub-A00065250_ses-BAS1_task-rest_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-BAS1_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-BAS1	None	sub-A00065250_ses-BAS1_task-CHECKERBOARD_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-BAS1_task-CHECKERBOARD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-BAS1	None	sub-A00065250_ses-BAS1_task-CHECKERBOARD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-BAS1_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-BAS1	None	sub-A00065250_ses-BAS1_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-BAS1_task-rest_acq-CAP	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-BAS1	None	sub-A00065250_ses-BAS1_task-rest_acq-CAP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00065250_ses-BAS1_task-BREATHHOLD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00065250/ses-BAS1	None	sub-A00065250_ses-BAS1_task-BREATHHOLD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00021039_ses-BAS1_acq-VARIANTParallelReductionFactorInPlanePartialFourierPhaseEncodingDirection	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00021039/ses-BAS1	None		
sub-A00021039_ses-BAS1_task-rest_acq-645RR	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00021039/ses-BAS1	None	sub-A00021039_ses-BAS1_task-rest_acq-645RR_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00021039_ses-BAS1_task-CHECKERBOARD_acq-1400RR	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00021039/ses-BAS1	None		
sub-A00021039_ses-BAS1_task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00021039/ses-BAS1	None	sub-A00021039_ses-BAS1_task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00021039_ses-BAS1_task-CHECKERBOARD_acq-645RR	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00021039/ses-BAS1	None		
sub-A00021039_ses-BAS1_task-rest_acq-1400RRVARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTimeNumVolumes	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00021039/ses-BAS1	None	sub-A00021039_ses-BAS1_task-rest_acq-1400RRVARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTimeNumVolumes_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00021039_ses-BAS1_task-BREATHHOLD_acq-1400RR	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00021039/ses-BAS1	None		
sub-A00054578_ses-TRT_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00054578/ses-TRT	None	sub-A00054578_ses-TRT_task-CHECKERBOARD_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-A00054578_ses-TRT_task-CHECKERBOARD_acq-645_space-template_desc-preproc_connectome.tsv
sub-A00054578_ses-TRT_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00054578/ses-TRT	None	sub-A00054578_ses-TRT_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00054578_ses-BAS1_task-BREATHHOLD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00054578/ses-BAS1	None	sub-A00054578_ses-BAS1_task-BREATHHOLD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00054578_ses-BAS1_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00054578/ses-BAS1	None	sub-A00054578_ses-BAS1_task-CHECKERBOARD_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00054578_ses-BAS1_task-CHECKERBOARD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00054578/ses-BAS1	None	sub-A00054578_ses-BAS1_task-CHECKERBOARD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00054578_ses-BAS1_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00054578/ses-BAS1	None	sub-A00054578_ses-BAS1_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00054578_ses-BAS1_task-rest_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00054578/ses-BAS1	None	sub-A00054578_ses-BAS1_task-rest_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00054578_ses-BAS1_task-rest_acq-CAP	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00054578/ses-BAS1	None	sub-A00054578_ses-BAS1_task-rest_acq-CAP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00033752_ses-BAS1_acq-VARIANTParallelReductionFactorInPlanePartialFourierPhaseEncodingDirection	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00033752/ses-BAS1	None		
sub-A00033752_ses-BAS1_acq-VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00033752/ses-BAS1	None		
sub-A00033752_ses-BAS1_task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00033752/ses-BAS1	None	sub-A00033752_ses-BAS1_task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00033752_ses-BAS1_task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00033752/ses-BAS1	None	sub-A00033752_ses-BAS1_task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00033752_ses-BAS1_task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTimeNumVolumes	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00033752/ses-BAS1	None	sub-A00033752_ses-BAS1_task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTimeNumVolumes_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00033752_ses-BAS1_task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00033752/ses-BAS1	None	sub-A00033752_ses-BAS1_task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00033752_ses-BAS1_task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00033752/ses-BAS1	None	sub-A00033752_ses-BAS1_task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066860_ses-FLU2_acq-VARIANTParallelReductionFactorInPlanePartialFourierPhaseEncodingDirectionObliquity	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066860/ses-FLU2	None		
sub-A00066860_ses-FLU2_acq-VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066860/ses-FLU2	None		
sub-A00066860_ses-FLU2_task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066860/ses-FLU2	None	sub-A00066860_ses-FLU2_task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066860_ses-FLU2_task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066860/ses-FLU2	None	sub-A00066860_ses-FLU2_task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
